1392,PB,2512077,POÇO DE JOSÉ DE MOURA,100,971
1393,PB,2512101,POMBAL,889,491
1394,PB,2512200,PRATA,192,011
1395,PB,2512309,PRINCESA ISABEL,367,975
1396,PB,2512408,PUXINANÃ,72,677
1397,PB,2512507,QUEIMADAS,402,923
1398,PB,2512606,QUIXABA,156,683
1399,PB,2512705,REMÍGIO,180,897
1400,PB,2512721,PEDRO RÉGIS,73,560
1401,PB,2512747,RIACHÃO,90,151
1402,PB,2512754,RIACHÃO DO BACAMARTE,38,370
1403,PB,2512762,RIACHÃO DO POÇO,39,905
1404,PB,2512788,RIACHO DE SANTO ANTÔNIO,91,324
1405,PB,2512804,RIACHO DOS CAVALOS,264,025
1406,PB,2512903,RIO TINTO,465,666
1407,PB,2513000,SALGADINHO,184,240
1408,PB,2513109,SALGADO DE SÃO FÉLIX,202,436
1409,PB,2513158,SANTA CECÍLIA,224,303
1410,PB,2513208,SANTA CRUZ,210,166
1411,PB,2513307,SANTA HELENA,210,322
1412,PB,2513356,SANTA INÊS,324,425
1413,PB,2513406,SANTA LUZIA,455,717
1414,PB,2513505,SANTANA DE MANGUEIRA,402,153
1415,PB,2513604,SANTANA DOS GARROTES,353,815
1416,PB,2513653,JOCA CLAUDINO,74,007
1417,PB,2513703,SANTA RITA,730,205
1418,PB,2513802,SANTA TERESINHA,357,950
1419,PB,2513851,SANTO ANDRÉ,197,713
1420,PB,2513901,SÃO BENTO,248,200
1421,PB,2513927,SÃO BENTINHO,196,823
1422,PB,2513943,SÃO DOMINGOS DO CARIRI,218,800
1423,PB,2513968,SÃO DOMINGOS,169,105
1424,PB,2513984,SÃO FRANCISCO,95,055
1425,PB,2514008,SÃO JOÃO DO CARIRI,653,094
1426,PB,2514107,SÃO JOÃO DO TIGRE,816,116
1427,PB,2514206,SÃO JOSÉ DA LAGOA TAPADA,341,806
1428,PB,2514305,SÃO JOSÉ DE CAIANA,176,327
1429,PB,2514404,SÃO JOSÉ DE ESPINHARAS,725,656
1430,PB,2514453,SÃO JOSÉ DOS RAMOS,98,188
1431,PB,2514503,SÃO JOSÉ DE PIRANHAS,677,305
1432,PB,2514552,SÃO JOSÉ DE PRINCESA,158,023
1433,PB,2514602,SÃO JOSÉ DO BONFIM,134,724
1434,PB,2514651,SÃO JOSÉ DO BREJO DO CRUZ,254,796
1435,PB,2514701,SÃO JOSÉ DO SABUGI,206,917
1436,PB,2514800,SÃO JOSÉ DOS CORDEIROS,376,793
1437,PB,2514909,SÃO MAMEDE,530,728
1438,PB,2515005,SÃO MIGUEL DE TAIPU,92,526
1439,PB,2515104,SÃO SEBASTIÃO DE LAGOA DE ROÇA,49,964
1440,PB,2515203,SÃO SEBASTIÃO DO UMBUZEIRO,460,573
1441,PB,2515302,SAPÉ,315,532
1442,PB,2515401,SÃO VICENTE DO SERIDÓ,276,471
1443,PB,2515500,SERRA BRANCA,687,535
1444,PB,2515609,SERRA DA RAIZ,29,082
1445,PB,2515708,SERRA GRANDE,83,474
1446,PB,2515807,SERRA REDONDA,55,905
1447,PB,2515906,SERRARIA,65,299
1448,PB,2515930,SERTÃOZINHO,32,798
1449,PB,2515971,SOBRADO,61,743
1450,PB,2516003,SOLÂNEA,232,970
1451,PB,2516102,SOLEDADE,560,044
1452,PB,2516151,SOSSÊGO,154,748
1453,PB,2516201,SOUSA,738,547
1454,PB,2516300,SUMÉ,838,070
1455,PB,2516409,TACIMA,246,005
1456,PB,2516508,TAPEROÁ,628,409
1457,PB,2516607,TAVARES,237,340
1458,PB,2516706,TEIXEIRA,160,900
1459,PB,2516755,TENÓRIO,105,271
1460,PB,2516805,TRIUNFO,219,866
1461,PB,2516904,UIRAÚNA,294,498
1462,PB,2517001,UMBUZEIRO,186,554
1463,PB,2517100,VÁRZEA,190,526
1464,PB,2517209,VIEIRÓPOLIS,146,779
1465,PB,2517407,ZABELÊ,109,394
1466,PE,2600054,ABREU E LIMA,126,193
1467,PE,2600104,AFOGADOS DA INGAZEIRA,377,696
1468,PE,2600203,AFRÂNIO,1490,594
1469,PE,2600302,AGRESTINA,200,581
1470,PE,2600401,ÁGUA PRETA,533,336
1471,PE,2600500,ÁGUAS BELAS,885,989
1472,PE,2600609,ALAGOINHA,216,452
1473,PE,2600708,ALIANÇA,272,133
1474,PE,2600807,ALTINHO,452,523
1475,PE,2600906,AMARAJI,234,956
1476,PE,2601003,ANGELIM,118,037
1477,PE,2601052,ARAÇOIABA,96,381
1478,PE,2601102,ARARIPINA,2037,391
1479,PE,2601201,ARCOVERDE,323,369
1480,PE,2601300,BARRA DE GUABIRABA,120,286
1481,PE,2601409,BARREIROS,233,379
1482,PE,2601508,BELÉM DE MARIA,75,142
1483,PE,2601607,BELÉM DO SÃO FRANCISCO,1830,797
1484,PE,2601706,BELO JARDIM,647,697
1485,PE,2601805,BETÂNIA,1244,074
1486,PE,2601904,BEZERROS,490,818
1487,PE,2602001,BODOCÓ,1621,784
1488,PE,2602100,BOM CONSELHO,792,044
1489,PE,2602209,BOM JARDIM,218,433
1490,PE,2602308,BONITO,389,976
1491,PE,2602407,BREJÃO,159,786
1492,PE,2602506,BREJINHO,106,276
1493,PE,2602605,BREJO DA MADRE DE DEUS,762,345
1494,PE,2602704,BUENOS AIRES,93,187
1495,PE,2602803,BUÍQUE,1320,871
1496,PE,2602902,CABO DE SANTO AGOSTINHO,448,735
1497,PE,2603009,CABROBÓ,1657,706
1498,PE,2603108,CACHOEIRINHA,179,262
1499,PE,2603207,CAETÉS,294,946
1500,PE,2603306,CALÇADO,121,945
1501,PE,2603405,CALUMBI,179,314
1502,PE,2603454,CAMARAGIBE,51,257
1503,PE,2603504,CAMOCIM DE SÃO FÉLIX,72,476
1504,PE,2603603,CAMUTANGA,37,517
1505,PE,2603702,CANHOTINHO,423,168
1506,PE,2603801,CAPOEIRAS,336,329
1507,PE,2603900,CARNAÍBA,427,802
1508,PE,2603926,CARNAUBEIRA DA PENHA,1004,667
1509,PE,2604007,CARPINA,147,665
1510,PE,2604106,CARUARU,920,610
1511,PE,2604155,CASINHAS,115,868
1512,PE,2604205,CATENDE,207,244
1513,PE,2604304,CEDRO,148,746
1514,PE,2604403,CHÃ DE ALEGRIA,48,548
1515,PE,2604502,CHÃ GRANDE,84,848
1516,PE,2604601,CONDADO,89,645
1517,PE,2604700,CORRENTES,317,794
1518,PE,2604809,CORTÊS,101,316
1519,PE,2604908,CUMARU,292,232
1520,PE,2605004,CUPIRA,95,155
1521,PE,2605103,CUSTÓDIA,1404,127
1522,PE,2605152,DORMENTES,1539,052
1523,PE,2605202,ESCADA,342,201
1524,PE,2605301,EXU,1336,788
1525,PE,2605400,FEIRA NOVA,107,726
1526,PE,2605459,FERNANDO DE NORONHA,17,017
1527,PE,2605509,FERREIROS,88,647
1528,PE,2605608,FLORES,995,558
1529,PE,2605707,FLORESTA,3644,168
1530,PE,2605806,FREI MIGUELINHO,212,707
1531,PE,2605905,GAMELEIRA,255,961
1532,PE,2606002,GARANHUNS,458,552
1533,PE,2606101,GLÓRIA DO GOITÁ,231,832
1534,PE,2606200,GOIANA,445,810
1535,PE,2606309,GRANITO,521,690
1536,PE,2606408,GRAVATÁ,506,786
1537,PE,2606507,IATI,635,138
1538,PE,2606606,IBIMIRIM,1906,437
1539,PE,2606705,IBIRAJUBA,189,596
1540,PE,2606804,IGARASSU,305,560
1541,PE,2606903,IGUARACY,838,132
1542,PE,2607000,INAJÁ,1168,159
1543,PE,2607109,INGAZEIRA,243,669
1544,PE,2607208,IPOJUCA,527,107
1545,PE,2607307,IPUBI,693,921
1546,PE,2607406,ITACURUBA,430,038
1547,PE,2607505,ITAÍBA,1061,695
1548,PE,2607604,ILHA DE ITAMARACÁ,66,684
1549,PE,2607653,ITAMBÉ,304,812
1550,PE,2607703,ITAPETIM,404,850
1551,PE,2607752,ITAPISSUMA,74,235
1552,PE,2607802,ITAQUITINGA,162,739
1553,PE,2607901,JABOATÃO DOS GUARARAPES,258,694
1554,PE,2607950,JAQUEIRA,87,208
1555,PE,2608008,JATAÚBA,714,601
1556,PE,2608057,JATOBÁ,277,862
1557,PE,2608107,JOÃO ALFREDO,139,870
1558,PE,2608206,JOAQUIM NABUCO,121,901
1559,PE,2608255,JUCATI,120,604
1560,PE,2608305,JUPI,104,994
1561,PE,2608404,JUREMA,148,254
1562,PE,2608453,LAGOA DO CARRO,69,666
1563,PE,2608503,LAGOA DE ITAENGA,57,282
1564,PE,2608602,LAGOA DO OURO,198,762
1565,PE,2608701,LAGOA DOS GATOS,224,947
1566,PE,2608750,LAGOA GRANDE,1850,103
1567,PE,2608800,LAJEDO,189,096
1568,PE,2608909,LIMOEIRO,273,739
1569,PE,2609006,MACAPARANA,108,049
1570,PE,2609105,MACHADOS,60,036
1571,PE,2609154,MANARI,344,725
1572,PE,2609204,MARAIAL,199,867
1573,PE,2609303,MIRANDIBA,821,676
1574,PE,2609402,MORENO,196,072
1575,PE,2609501,NAZARÉ DA MATA,130,572
1576,PE,2609600,OLINDA,41,681
1577,PE,2609709,OROBÓ,138,662
1578,PE,2609808,OROCÓ,554,759
1579,PE,2609907,OURICURI,2381,578
1580,PE,2610004,PALMARES,339,291
1581,PE,2610103,PALMEIRINA,168,797
1582,PE,2610202,PANELAS,380,428
1583,PE,2610301,PARANATAMA,185,372
1584,PE,2610400,PARNAMIRIM,2621,433
1585,PE,2610509,PASSIRA,326,757
1586,PE,2610608,PAUDALHO,274,776
1587,PE,2610707,PAULISTA,97,312
1588,PE,2610806,PEDRA,921,477
1589,PE,2610905,PESQUEIRA,980,875
1590,PE,2611002,PETROLÂNDIA,1056,595
1591,PE,2611101,PETROLINA,4561,874
1592,PE,2611200,POÇÃO,204,329
1593,PE,2611309,POMBOS,239,876
1594,PE,2611408,PRIMAVERA,113,112
1595,PE,2611507,QUIPAPÁ,230,617
1596,PE,2611533,QUIXABA,210,705
1597,PE,2611606,RECIFE,218,435
1598,PE,2611705,RIACHO DAS ALMAS,314,003
1599,PE,2611804,RIBEIRÃO,289,733
1600,PE,2611903,RIO FORMOSO,227,458
1601,PE,2612000,SAIRÉ,189,365
1602,PE,2612109,SALGADINHO,87,217
1603,PE,2612208,SALGUEIRO,1686,814
1604,PE,2612307,SALOÁ,251,549
1605,PE,2612406,SANHARÓ,268,686
1606,PE,2612455,SANTA CRUZ,1245,983
1607,PE,2612471,SANTA CRUZ DA BAIXA VERDE,114,932
1608,PE,2612505,SANTA CRUZ DO CAPIBARIBE,335,309
1609,PE,2612554,SANTA FILOMENA,1005,341
1610,PE,2612604,SANTA MARIA DA BOA VISTA,3000,774
1611,PE,2612703,SANTA MARIA DO CAMBUCÁ,92,148
1612,PE,2612802,SANTA TEREZINHA,200,320
1613,PE,2612901,SÃO BENEDITO DO SUL,160,477
1614,PE,2613008,SÃO BENTO DO UNA,719,148
1615,PE,2613107,SÃO CAITANO,382,465
1616,PE,2613206,SÃO JOÃO,258,334
1617,PE,2613305,SÃO JOAQUIM DO MONTE,232,070
1618,PE,2613404,SÃO JOSÉ DA COROA GRANDE,69,341
1619,PE,2613503,SÃO JOSÉ DO BELMONTE,1474,086
1620,PE,2613602,SÃO JOSÉ DO EGITO,794,143
1621,PE,2613701,SÃO LOURENÇO DA MATA,262,106
1622,PE,2613800,SÃO VICENTE FÉRRER,113,985
1623,PE,2613909,SERRA TALHADA,2980,007
1624,PE,2614006,SERRITA,1538,497
1625,PE,2614105,SERTÂNIA,2421,527
1626,PE,2614204,SIRINHAÉM,374,610
1627,PE,2614303,MOREILÂNDIA,404,287
1628,PE,2614402,SOLIDÃO,138,399
1629,PE,2614501,SURUBIM,252,855
1630,PE,2614600,TABIRA,388,005
1631,PE,2614709,TACAIMBÓ,227,601
1632,PE,2614808,TACARATU,1264,530
1633,PE,2614857,TAMANDARÉ,214,308
1634,PE,2615003,TAQUARITINGA DO NORTE,475,183
1635,PE,2615102,TEREZINHA,151,450
1636,PE,2615201,TERRA NOVA,296,177
1637,PE,2615300,TIMBAÚBA,292,985
1638,PE,2615409,TORITAMA,25,704
1639,PE,2615508,TRACUNHAÉM,135,496
1640,PE,2615607,TRINDADE,295,765
1641,PE,2615706,TRIUNFO,191,518
1642,PE,2615805,TUPANATINGA,950,474
1643,PE,2615904,TUPARETAMA,178,570
1644,PE,2616001,VENTUROSA,335,482
1645,PE,2616100,VERDEJANTE,476,039
1646,PE,2616183,VERTENTE DO LÉRIO,73,631
1647,PE,2616209,VERTENTES,196,325
1648,PE,2616308,VICÊNCIA,228,017
1649,PE,2616407,VITÓRIA DE SANTO ANTÃO,335,941
1650,PE,2616506,XEXÉU,110,815
1651,AL,2700102,ÁGUA BRANCA,468,225
1652,AL,2700201,ANADIA,186,135
1653,AL,2700300,ARAPIRACA,345,655
1654,AL,2700409,ATALAIA,533,258
1655,AL,2700508,BARRA DE SANTO ANTÔNIO,131,633
1656,AL,2700607,BARRA DE SÃO MIGUEL,76,616
1657,AL,2700706,BATALHA,319,499
1658,AL,2700805,BELÉM,66,655
1659,AL,2700904,BELO MONTE,333,259
1660,AL,2701001,BOCA DA MATA,185,973
1661,AL,2701100,BRANQUINHA,165,250
1662,AL,2701209,CACIMBINHAS,273,767
1663,AL,2701308,CAJUEIRO,94,357
1664,AL,2701357,CAMPESTRE,65,910
1665,AL,2701407,CAMPO ALEGRE,312,708
1666,AL,2701506,CAMPO GRANDE,169,988
1667,AL,2701605,CANAPI,602,778
1668,AL,2701704,CAPELA,257,561
1669,AL,2701803,CARNEIROS,101,853
1670,AL,2701902,CHÃ PRETA,169,464
1671,AL,2702009,COITÉ DO NÓIA,88,759
1672,AL,2702108,COLÔNIA LEOPOLDINA,207,891
1673,AL,2702207,COQUEIRO SECO,39,608
1674,AL,2702306,CORURIPE,898,626
1675,AL,2702355,CRAÍBAS,279,546
1676,AL,2702405,DELMIRO GOUVEIA,626,690
1677,AL,2702504,DOIS RIACHOS,139,850
1678,AL,2702553,ESTRELA DE ALAGOAS,260,772
1679,AL,2702603,FEIRA GRANDE,178,055
1680,AL,2702702,FELIZ DESERTO,109,801
1681,AL,2702801,FLEXEIRAS,333,052
1682,AL,2702900,GIRAU DO PONCIANO,514,352
1683,AL,2703007,IBATEGUARA,265,312
1684,AL,2703106,IGACI,334,754
1685,AL,2703205,IGREJA NOVA,427,029
1686,AL,2703304,INHAPI,372,020
1687,AL,2703403,JACARÉ DOS HOMENS,149,501
1688,AL,2703502,JACUÍPE,208,734
1689,AL,2703601,JAPARATINGA,85,607
1690,AL,2703700,JARAMATAIA,103,714
1691,AL,2703759,JEQUIÁ DA PRAIA,334,930
1692,AL,2703809,JOAQUIM GOMES,298,291
1693,AL,2703908,JUNDIÁ,88,794
1694,AL,2704005,JUNQUEIRO,247,724
1695,AL,2704104,LAGOA DA CANOA,83,621
1696,AL,2704203,LIMOEIRO DE ANADIA,309,205
1697,AL,2704302,MACEIÓ,509,552
1698,AL,2704401,MAJOR ISIDORO,448,849
1699,AL,2704500,MARAGOGI,334,385
1700,AL,2704609,MARAVILHA,332,373
1701,AL,2704708,MARECHAL DEODORO,332,140
1702,AL,2704807,MARIBONDO,180,107
1703,AL,2704906,MAR VERMELHO,91,741
1704,AL,2705002,MATA GRANDE,914,726
1705,AL,2705101,MATRIZ DE CAMARAGIBE,238,344
1706,AL,2705200,MESSIAS,114,156
1707,AL,2705309,MINADOR DO NEGRÃO,167,604
1708,AL,2705408,MONTEIRÓPOLIS,86,604
1709,AL,2705507,MURICI,418,028
1710,AL,2705606,NOVO LINO,215,547
1711,AL,2705705,OLHO D'ÁGUA DAS FLORES,191,323
1712,AL,2705804,OLHO D'ÁGUA DO CASADO,321,430
1713,AL,2705903,OLHO D'ÁGUA GRANDE,117,006
1714,AL,2706000,OLIVENÇA,175,708
1715,AL,2706109,OURO BRANCO,196,561
1716,AL,2706208,PALESTINA,38,206
1717,AL,2706307,PALMEIRA DOS ÍNDIOS,450,957
1718,AL,2706406,PÃO DE AÇÚCAR,693,692
1719,AL,2706422,PARICONHA,254,719
1720,AL,2706448,PARIPUEIRA,92,852
1721,AL,2706505,PASSO DE CAMARAGIBE,251,669
1722,AL,2706604,PAULO JACINTO,118,457
1723,AL,2706703,PENEDO,689,875
1724,AL,2706802,PIAÇABUÇU,240,014
1725,AL,2706901,PILAR,251,066
1726,AL,2707008,PINDOBA,117,086
1727,AL,2707107,PIRANHAS,410,112
1728,AL,2707206,POÇO DAS TRINCHEIRAS,284,256
1729,AL,2707305,PORTO CALVO,313,230
1730,AL,2707404,PORTO DE PEDRAS,257,396
1731,AL,2707503,PORTO REAL DO COLÉGIO,236,677
1732,AL,2707602,QUEBRANGULO,319,829
1733,AL,2707701,RIO LARGO,293,816
1734,AL,2707800,ROTEIRO,129,242
1735,AL,2707909,SANTA LUZIA DO NORTE,28,857
1736,AL,2708006,SANTANA DO IPANEMA,437,875
1737,AL,2708105,SANTANA DO MUNDAÚ,225,405
1738,AL,2708204,SÃO BRÁS,139,945
1739,AL,2708303,SÃO JOSÉ DA LAJE,256,638
1740,AL,2708402,SÃO JOSÉ DA TAPERA,494,498
1741,AL,2708501,SÃO LUÍS DO QUITUNDE,397,366
1742,AL,2708600,SÃO MIGUEL DOS CAMPOS,360,882
1743,AL,2708709,SÃO MIGUEL DOS MILAGRES,76,744
1744,AL,2708808,SÃO SEBASTIÃO,315,167
1745,AL,2708907,SATUBA,41,268
1746,AL,2708956,SENADOR RUI PALMEIRA,341,992
1747,AL,2709004,TANQUE D'ARCA,124,761
1748,AL,2709103,TAQUARANA,153,291
1749,AL,2709152,TEOTÔNIO VILELA,299,222
1750,AL,2709202,TRAIPU,685,780
1751,AL,2709301,UNIÃO DOS PALMARES,420,720
1752,AL,2709400,VIÇOSA,371,612
1753,SE,2800100,AMPARO DE SÃO FRANCISCO,35,330
1754,SE,2800209,AQUIDABÃ,359,543
1755,SE,2800308,ARACAJU,181,857
1756,SE,2800407,ARAUÁ,198,967
1757,SE,2800506,AREIA BRANCA,148,134
1758,SE,2800605,BARRA DOS COQUEIROS,89,598
1759,SE,2800670,BOQUIM,205,643
1760,SE,2800704,BREJO GRANDE,148,857
1761,SE,2801009,CAMPO DO BRITO,201,485
1762,SE,2801108,CANHOBA,169,679
1763,SE,2801207,CANINDÉ DE SÃO FRANCISCO,901,094
1764,SE,2801306,CAPELA,442,211
1765,SE,2801405,CARIRA,637,131
1766,SE,2801504,CARMÓPOLIS,46,395
1767,SE,2801603,CEDRO DE SÃO JOÃO,83,711
1768,SE,2801702,CRISTINÁPOLIS,237,699
1769,SE,2801900,CUMBE,128,393
1770,SE,2802007,DIVINA PASTORA,90,328
1771,SE,2802106,ESTÂNCIA,644,487
1772,SE,2802205,FEIRA NOVA,183,273
1773,SE,2802304,FREI PAULO,399,177
1774,SE,2802403,GARARU,654,129
1775,SE,2802502,GENERAL MAYNARD,19,793
1776,SE,2802601,GRACHO CARDOSO,242,679
1777,SE,2802700,ILHA DAS FLORES,54,604
1778,SE,2802809,INDIAROBA,314,710
1779,SE,2802908,ITABAIANA,337,295
1780,SE,2803005,ITABAIANINHA,493,472
1781,SE,2803104,ITABI,183,422
1782,SE,2803203,ITAPORANGA D'AJUDA,739,371
1783,SE,2803302,JAPARATUBA,365,621
1784,SE,2803401,JAPOATÃ,408,048
1785,SE,2803500,LAGARTO,968,921
1786,SE,2803609,LARANJEIRAS,162,273
1787,SE,2803708,MACAMBIRA,137,529
1788,SE,2803807,MALHADA DOS BOIS,63,199
1789,SE,2803906,MALHADOR,101,888
1790,SE,2804003,MARUIM,95,554
1791,SE,2804102,MOITA BONITA,95,416
1792,SE,2804201,MONTE ALEGRE DE SERGIPE,407,664
1793,SE,2804300,MURIBECA,74,315
1794,SE,2804409,NEÓPOLIS,265,533
1795,SE,2804458,NOSSA SENHORA APARECIDA,340,843
1796,SE,2804508,NOSSA SENHORA DA GLÓRIA,757,450
1797,SE,2804607,NOSSA SENHORA DAS DORES,482,399
1798,SE,2804706,NOSSA SENHORA DE LOURDES,81,197
1799,SE,2804805,NOSSA SENHORA DO SOCORRO,155,018
1800,SE,2804904,PACATUBA,372,601
1801,SE,2805000,PEDRA MOLE,82,202
1802,SE,2805109,PEDRINHAS,33,144
1803,SE,2805208,PINHÃO,156,330
1804,SE,2805307,PIRAMBU,205,203
1805,SE,2805406,POÇO REDONDO,1232,595
1806,SE,2805505,POÇO VERDE,439,830
1807,SE,2805604,PORTO DA FOLHA,876,674
1808,SE,2805703,PROPRIÁ,92,716
1809,SE,2805802,RIACHÃO DO DANTAS,530,607
1810,SE,2805901,RIACHUELO,78,308
1811,SE,2806008,RIBEIRÓPOLIS,259,022
1812,SE,2806107,ROSÁRIO DO CATETE,102,834
1813,SE,2806206,SALGADO,247,579
1814,SE,2806305,SANTA LUZIA DO ITANHY,325,258
1815,SE,2806404,SANTANA DO SÃO FRANCISCO,45,105
1816,SE,2806503,SANTA ROSA DE LIMA,67,672
1817,SE,2806602,SANTO AMARO DAS BROTAS,236,965
1818,SE,2806701,SÃO CRISTÓVÃO,438,037
1819,SE,2806800,SÃO DOMINGOS,101,999
1820,SE,2806909,SÃO FRANCISCO,83,872
1821,SE,2807006,SÃO MIGUEL DO ALEIXO,144,832
1822,SE,2807105,SIMÃO DIAS,564,360
1823,SE,2807204,SIRIRI,168,372
1824,SE,2807303,TELHA,49,027
1825,SE,2807402,TOBIAS BARRETO,1024,186
1826,SE,2807501,TOMAR DO GERU,306,264
1827,SE,2807600,UMBAÚBA,117,514
1828,BA,2900108,ABAÍRA,538,677
1829,BA,2900207,ABARÉ,1604,923
1830,BA,2900306,ACAJUTIBA,181,475
1831,BA,2900355,ADUSTINA,632,139
1832,BA,2900405,ÁGUA FRIA,743,014
1833,BA,2900504,ÉRICO CARDOSO,734,996
1834,BA,2900603,AIQUARA,167,877
1835,BA,2900702,ALAGOINHAS,707,558
1836,BA,2900801,ALCOBAÇA,1480,686
1837,BA,2900900,ALMADINA,245,236
1838,BA,2901007,AMARGOSA,431,673
1839,BA,2901106,AMÉLIA RODRIGUES,173,484
1840,BA,2901155,AMÉRICA DOURADA,822,372
1841,BA,2901205,ANAGÉ,1336,361
1842,BA,2901304,ANDARAÍ,1590,316
1843,BA,2901353,ANDORINHA,1362,386
1844,BA,2901403,ANGICAL,1530,050
1845,BA,2901502,ANGUERA,187,840
1846,BA,2901601,ANTAS,321,606
1847,BA,2901700,ANTÔNIO CARDOSO,293,530
1848,BA,2901809,ANTÔNIO GONÇALVES,345,283
1849,BA,2901908,APORÁ,479,262
1850,BA,2901957,APUAREMA,150,830
1851,BA,2902005,ARACATU,1489,804
1852,BA,2902054,ARAÇÁS,474,660
1853,BA,2902104,ARACI,1495,554
1854,BA,2902203,ARAMARI,368,948
1855,BA,2902252,ARATACA,435,962
1856,BA,2902302,ARATUÍPE,174,012
1857,BA,2902401,AURELINO LEAL,445,394
1858,BA,2902500,BAIANÓPOLIS,3320,723
1859,BA,2902609,BAIXA GRANDE,967,514
1860,BA,2902658,BANZAÊ,409,507
1861,BA,2902708,BARRA,11422,537
1862,BA,2902807,BARRA DA ESTIVA,1657,413
1863,BA,2902906,BARRA DO CHOÇA,765,157
1864,BA,2903003,BARRA DO MENDES,1586,629
1865,BA,2903102,BARRA DO ROCHA,214,411
1866,BA,2903201,BARREIRAS,7861,762
1867,BA,2903235,BARRO ALTO,414,510
1868,BA,2903276,BARROCAS,207,297
1869,BA,2903300,BARRO PRETO,201,585
1870,BA,2903409,BELMONTE,1931,985
1871,BA,2903508,BELO CAMPO,772,757
1872,BA,2903607,BIRITINGA,553,762
1873,BA,2903706,BOA NOVA,849,538
1874,BA,2903805,BOA VISTA DO TUPIM,2972,109
1875,BA,2903904,BOM JESUS DA LAPA,4115,511
1876,BA,2903953,BOM JESUS DA SERRA,467,813
1877,BA,2904001,BONINAL,896,849
1878,BA,2904050,BONITO,791,276
1879,BA,2904100,BOQUIRA,1426,233
1880,BA,2904209,BOTUPORÃ,627,612
1881,BA,2904308,BREJÕES,518,566
1882,BA,2904407,BREJOLÂNDIA,2247,208
1883,BA,2904506,BROTAS DE MACAÚBAS,2370,495
1884,BA,2904605,BRUMADO,2207,612
1885,BA,2904704,BUERAREMA,219,487
1886,BA,2904753,BURITIRAMA,4046,736
1887,BA,2904803,CAATIBA,512,435
1888,BA,2904852,CABACEIRAS DO PARAGUAÇU,222,027
1889,BA,2904902,CACHOEIRA,399,930
1890,BA,2905008,CACULÉ,610,983
1891,BA,2905107,CAÉM,540,908
1892,BA,2905156,CAETANOS,877,650
1893,BA,2905206,CAETITÉ,2651,536
1894,BA,2905305,CAFARNAUM,643,661
1895,BA,2905404,CAIRU,463,344
1896,BA,2905503,CALDEIRÃO GRANDE,458,311
1897,BA,2905602,CAMACAN,584,848
1898,BA,2905701,CAMAÇARI,784,658
1899,BA,2905800,CAMAMU,839,990
1900,BA,2905909,CAMPO ALEGRE DE LOURDES,2781,170
1901,BA,2906006,CAMPO FORMOSO,7161,827
1902,BA,2906105,CANÁPOLIS,460,389
1903,BA,2906204,CANARANA,579,727
1904,BA,2906303,CANAVIEIRAS,1332,759
1905,BA,2906402,CANDEAL,447,577
1906,BA,2906501,CANDEIAS,251,628
1907,BA,2906600,CANDIBA,433,642
1908,BA,2906709,CÂNDIDO SALES,1169,791
1909,BA,2906808,CANSANÇÃO,1351,891
1910,BA,2906824,CANUDOS,3189,540
1911,BA,2906857,CAPELA DO ALTO ALEGRE,629,586
1912,BA,2906873,CAPIM GROSSO,464,776
1913,BA,2906899,CARAÍBAS,805,629
1914,BA,2906907,CARAVELAS,2396,609
1915,BA,2907004,CARDEAL DA SILVA,293,456
1916,BA,2907103,CARINHANHA,2529,442
1917,BA,2907202,CASA NOVA,9647,069
1918,BA,2907301,CASTRO ALVES,713,789
1919,BA,2907400,CATOLÂNDIA,703,367
1920,BA,2907509,CATU,433,185
1921,BA,2907558,CATURAMA,716,261
1922,BA,2907608,CENTRAL,566,974
1923,BA,2907707,CHORROCHÓ,3005,319
1924,BA,2907806,CÍCERO DANTAS,863,932
1925,BA,2907905,CIPÓ,155,718
1926,BA,2908002,COARACI,274,500
1927,BA,2908101,COCOS,10140,569
1928,BA,2908200,CONCEIÇÃO DA FEIRA,164,798
1929,BA,2908309,CONCEIÇÃO DO ALMEIDA,284,836
1930,BA,2908408,CONCEIÇÃO DO COITÉ,1015,252
1931,BA,2908507,CONCEIÇÃO DO JACUÍPE,117,529
1932,BA,2908606,CONDE,928,623
1933,BA,2908705,CONDEÚBA,1348,437
1934,BA,2908804,CONTENDAS DO SINCORÁ,977,455
1935,BA,2908903,CORAÇÃO DE MARIA,378,421
1936,BA,2909000,CORDEIROS,523,640
1937,BA,2909109,CORIBE,2657,123
1938,BA,2909208,CORONEL JOÃO SÁ,883,522
1939,BA,2909307,CORRENTINA,11492,171
1940,BA,2909406,COTEGIPE,4282,775
1941,BA,2909505,CRAVOLÂNDIA,182,585
1942,BA,2909604,CRISÓPOLIS,636,609
1943,BA,2909703,CRISTÓPOLIS,1052,837
1944,BA,2909802,CRUZ DAS ALMAS,139,117
1945,BA,2909901,CURAÇÁ,5935,944
1946,BA,2910008,DÁRIO MEIRA,413,637
1947,BA,2910057,DIAS D'ÁVILA,184,230
1948,BA,2910107,DOM BASÍLIO,688,646
1949,BA,2910206,DOM MACEDO COSTA,94,778
1950,BA,2910305,ELÍSIO MEDRADO,179,329
1951,BA,2910404,ENCRUZILHADA,1890,122
1952,BA,2910503,ENTRE RIOS,1186,274
1953,BA,2910602,ESPLANADA,1298,606
1954,BA,2910701,EUCLIDES DA CUNHA,1992,639
1955,BA,2910727,EUNÁPOLIS,1425,968
1956,BA,2910750,FÁTIMA,359,394
1957,BA,2910776,FEIRA DA MATA,1176,111
